date,Open,HIgh,Low,PREV_CLOSE,LTP,Close,VWAP,52W_H,52W_L,VOLUME ,VALUE ,Trades
12-3-24,25359.95,25359.95,24767.5,25312.25,24950,24960.4,24984.54,30737.75,22605.6,20622,515231103.35,8314
13-3-24,25165,25165,24247.75,24960.4,24343.7,24360.35,24607.03,30737.75,22605.6,35720,878962967.1,14797
14-3-24,24360.35,25043.8,24243.6,24360.35,24833.05,24957.6,24726.05,30737.75,22605.6,22932,567017725.35,10499
15-3-24,24934.7,25141.85,24502.65,24957.6,25023.15,25070.45,24915.14,30737.75,22605.6,30859,768856359.3,13178
18-3-24,25096.3,25405.35,24950,25070.45,25271,25343.2,25257.99,30737.75,22605.6,92583,2338460552.25,9533
19-3-24,25343.2,25448.95,24796.75,25343.2,25050,25005.45,25027.72,30737.75,22605.6,16822,421016244.2,7205
20-3-24,25189.8,25189.8,24850,25005.45,24850,24935.85,24955.13,30737.75,22605.6,18326,457327772.2,5995
21-3-24,25189.9,25400,24927.55,24935.85,25379.95,25361.4,25255.79,30737.75,22605.6,17006,429500021.3,8037
22-3-24,25399,25489.95,25232,25361.4,25354,25366.05,25351.19,30737.75,22605.6,12712,322264369.6,5504
26-3-24,25474,25788,25058.35,25366.05,25600,25684.15,25558.87,30737.75,22605.6,38595,986444681.1,17107
27-3-24,25827.3,26334.05,25750,25684.15,25800,25939.35,26000.89,30737.75,22605.6,27139,705638128.4,11075
28-3-24,26091,26091,25585,25939.35,25850,25682.85,25816.88,30737.75,22605.6,26276,678364262.7,11586
1-4-24,25850.05,26485.8,25800,25682.85,26400,26458,26332.48,30737.75,22605.6,20317,534996975.3,9928
2-4-24,26458,26722.6,26032.3,26458,26528,26532.9,26307.76,30737.75,22605.6,41507,1091956159.45,12315
3-4-24,26601,26743.3,26285.1,26532.9,26399.95,26354.3,26460.77,30737.75,22605.6,150756,3989119800.7,14690
4-4-24,26469,26469,25851,26354.3,25970,25910.25,26109.14,30737.75,22605.6,85718,2238023659.6,16588
5-4-24,25800,25937.95,25699,25910.25,25860.55,25811.05,25812.52,30737.75,22605.6,39306,1014586798.65,14630
8-4-24,26069.2,26249.95,25844.4,25811.05,25948.9,25955.2,26035.32,30737.75,22605.6,31828,828652106.6,12173
9-4-24,26199,26711.8,25880.1,25955.2,26000,25991.8,26295.54,30737.75,22605.6,50143,1318537166.75,23007
10-4-24,26000,26041.95,25551,25991.8,25600,25610,25700.88,30737.75,22605.6,24321,625071061.7,10876
12-4-24,25699,25861.7,25201.45,25610,25418.95,25491.15,25626.96,30737.75,22605.6,19756,506286270.45,7848
15-4-24,25316,25528.15,25002,25491.15,25384,25296.2,25316.01,30737.75,22605.6,24121,610647578.4,11796
16-4-24,25248.2,25248.2,24798.55,25296.2,24900,24882.55,25009.65,30737.75,22605.6,12999,325100474.55,6448
18-4-24,25090,25099,24367,24882.55,24377.85,24425.85,24672.11,30737.75,22605.6,35792,883064023.55,14754
19-4-24,24390,24532.45,23984.05,24425.85,24350.2,24368.75,24333.37,30737.75,22605.6,35614,866608608.85,10784
22-4-24,24533.9,24675,24356.85,24368.75,24400,24396.4,24531.8,30737.75,22605.6,25584,627621572.85,8042
23-4-24,24570,24570,24300,24396.4,24316,24377.75,24392.42,30737.75,22605.6,18872,460333749.1,7552
24-4-24,24500,24597.9,24300,24377.75,24325,24369.15,24482.99,30737.75,22605.6,17535,429309209.35,6415
25-4-24,24451,24500,23780,24369.15,24029.25,23971.6,24072.31,30737.75,22605.6,48298,1162644480.2,14810
26-4-24,24040,24295,23951,23971.6,24040.1,24140.5,24140.4,30737.75,22605.6,15713,379318181.9,6897
29-4-24,24250.25,24295.9,24050,24140.5,24140,24145.15,24144.14,30737.75,22605.6,25281,610388040.95,9953
30-4-24,24175,25024.95,24175,24145.15,24425,24444.85,24663.05,30737.75,22605.6,74531,1838161407.5,18213
2-5-24,24499.95,25372.55,24472.15,24444.85,24817,24827.2,24997.82,30737.75,22605.6,98202,2454836101.5,29102
3-5-24,25000,25895.8,24927.9,24827.2,25729.3,25746.55,25581.02,30737.75,22605.6,221844,5674995203.95,31449
6-5-24,26100,26561.65,25105,25746.55,25445.25,25537,25812.45,30737.75,22605.6,51843,1338194887.45,20340
7-5-24,25575,25882.55,25054.85,25537,25400,25395.65,25403.99,30737.75,22605.6,36812,935171837.5,13825
8-5-24,25444.2,25742.8,25160.5,25395.65,25694.8,25660.45,25479.22,30737.75,22605.6,31956,814213883.6,12625
9-5-24,25700.65,25720,25420.8,25660.45,25510,25500.75,25519.33,30737.75,22605.6,31751,810264206.2,8913
10-5-24,25600,25833.1,25377,25500.75,25680,25661.25,25630.38,30737.75,22605.6,24366,624509935.7,10899
13-5-24,25798.55,26124,25592.05,25661.25,26055,25992.5,25902.47,30737.75,22605.6,55302,1432458189.35,14069
14-5-24,26050,26436.95,25630,25992.5,26072,26024.9,26079.09,30737.75,22605.6,84461,2202666060.25,32145
15-5-24,26800.05,26824.85,25645.8,26024.9,25850,25819.65,25961.01,30737.75,22605.6,224481,5827753326.8,45061
16-5-24,26097.4,26225,25505,25819.65,25710.05,25685.6,25882.56,30737.75,22605.6,51248,1326429373.2,17111
17-5-24,25710.05,26343.4,25466.25,25685.6,26300,26305.8,26014.25,30737.75,22605.6,32325,840910701.85,12948
18-5-24,26299.95,26350.85,26013.1,26305.8,26144.55,26288.7,26231.43,30737.75,22605.6,2019,52961263.65,1111
21-5-24,26120,26300,25640.25,26288.7,25867,25833.45,25846.31,30737.75,22605.6,55405,1432014853.8,14475
22-5-24,25950,25950,25520.4,25833.45,25700,25678.95,25630.64,30737.75,22605.6,37478,960585112.9,9259
23-5-24,25851,25851,25425.05,25678.95,25600.7,25676.9,25546.14,30737.75,22605.6,73090,1867167597.9,13258
24-5-24,25650.1,25750.1,25405,25676.9,25413,25456.45,25564.57,30737.75,22605.6,30382,776702692.7,10068
27-5-24,25500,25500,25255.1,25456.45,25417,25415.2,25420.7,30737.75,22605.6,43246,1099343422.9,10347
28-5-24,25489.95,25725.05,25412.75,25415.2,25610,25634.65,25638.42,30737.75,22605.6,19032,487950437.55,6179
29-5-24,25452,25500,25185.35,25634.65,25250,25325.55,25373.56,30737.75,22605.6,39946,1013572384.5,7262
30-5-24,25322.25,25322.25,24700.1,25325.55,25140,25062.35,24973.66,30737.75,22605.6,40445,1010059553,13036
31-5-24,25227.3,25425,24604.45,25062.35,24638.4,24680.6,24842.46,30737.75,22605.6,75751,1881841156.85,21010
3-6-24,25200,25625.3,25088.1,24680.6,25455,25309.25,25389.64,30737.75,22605.6,42209,1071671145.65,14016
