date,Open,High,Low,PREV_CLOSE,LTP,Close,VWAP,52W_H,52W_L,VOLUME ,VALUE ,Trades
2-6-22,371.4,376.35,370.95,371.65,373.9,373.5,374.24,442.5,274,5215564,1951891429.6,46825
3-6-22,375,375.35,365.35,373.5,368.5,366.9,367.64,442.5,274,8010976,2945176095.6,89453
6-6-22,366,369.5,363.85,366.9,364.5,364.9,365.91,442.5,274,10390245,3801918671.45,123115
7-6-22,363.6,367.5,361.7,364.9,363.2,363.35,363.95,442.5,274,5708056,2077442226.3,66482
8-6-22,363.4,364.55,361.8,363.35,363.4,363.05,362.75,442.5,274,5020929,1821316906.9,46219
9-6-22,363,368.5,362.5,363.05,364.8,365.3,365.91,442.5,274,5238450,1916812810.1,40523
10-6-22,363.25,366.6,363.25,365.3,365.25,365.15,365.68,442.5,274,3916129,1432031906.5,18616
13-6-22,363.05,364.95,361.9,365.15,362.8,362.7,362.86,442.5,274,4509163,1636182626.8,50291
14-6-22,362.1,363.3,358,362.7,358.95,359.55,360.83,442.5,274,6976071,2517209455.4,48889
15-6-22,359.9,362.45,359,359.55,361.65,361.95,361.46,442.5,274,4077501,1473873413.15,25939
16-6-22,363.85,364.15,358.65,361.95,360.5,359.4,360.5,442.5,274,2940387,1060005730.5,50458
17-6-22,359,361.05,356.65,359.4,357.2,357.35,358.06,442.5,274,4012167,1436602007.05,69859
20-6-22,357.5,359.95,356.1,357.35,357,357.3,357.83,442.5,274,2297837,822226736,20096
21-6-22,358.1,360.95,358.1,357.3,358.2,358.9,359.31,442.5,274,3693727,1327189999.75,24320
22-6-22,358.9,358.9,355.5,358.9,358.2,357.95,357.26,442.5,274,2588905,924919307.6,37042
23-6-22,358.4,362,358.05,357.95,359,358.95,359.56,442.5,274,2799410,1006551503.35,20350
24-6-22,362,362,359.2,358.95,360.5,360.6,360.6,442.5,274,2713333,978434071.15,18749
27-6-22,362.25,365.7,360.5,360.6,365.25,365.15,363.8,442.5,274,3073581,1118180790.85,36375
28-6-22,365.85,367.35,363.5,365.15,366.55,366.45,365.95,442.5,274,4285971,1568440064.45,40338
29-6-22,364.95,367.5,364.1,366.45,365.25,365.5,365.92,442.5,274,4586257,1678217424.95,27321
30-6-22,365.55,365.95,362.1,365.5,363.1,363,364.16,442.5,274,4383329,1596246522.2,30006
1-7-22,363.95,368.6,362.1,363,367.5,367.55,365.91,442.5,274,2763265,1011094441.95,39579
4-7-22,366.95,369.9,366.05,367.55,368.2,368.55,368.38,442.5,274,2275112,838110442.65,21081
5-7-22,368.95,371.25,365.6,368.55,365.85,366.65,368.56,442.5,274,3120800,1150207659.3,19334
6-7-22,367,370.35,366.95,366.65,368.05,368.25,368.36,442.5,274,2209031,813721673.4,25605
7-7-22,369.9,369.9,366.1,368.25,366.2,366.95,367.46,442.5,274,2378264,873917861.8,34199
8-7-22,367,369.05,366,366.95,368,368.45,367.63,442.5,274,2126285,781689251.15,46777
11-7-22,367.1,369.95,366.85,368.45,369.2,369.2,368.31,442.5,274,3135297,1154751229.8,23947
12-7-22,368.8,372.85,367.75,369.2,371,370.9,370.32,442.5,274,2870836,1063116534.7,23607
13-7-22,372.95,373.95,370.3,370.9,370.4,371.2,372.31,442.5,274,2291028,852967560.3,21460
